ISSUER_NAME,ISSUER_TICKER,ISSUER_ISIN,ISSUER_CNTRY_DOMICILE,AS_OF_DATE,IVA_INDUSTRY,INDUSTRY_ADJUSTED_SCORE,WEIGHTED_AVERAGE_SCORE,ENVIRONMENTAL_PILLAR_SCORE,SOCIAL_PILLAR_SCORE,GOVERNANCE_PILLAR_SCORE,CLIMATE_CHANGE_THEME_SCORE,NATURAL_RES_USE_THEME_SCORE,WASTE_MGMT_THEME_SCORE,HUMAN_CAPITAL_THEME_SCORE,PRODUCT_SAFETY_THEME_SCORE,CORPORATE_GOV_THEME_SCORE,BUSINESS_ETHICS_THEME_SCORE,CARBON_EMISSIONS_SCORE,CARBON_EMISSIONS_EXP_SCORE,ENERGY_EFFICIENCY_EXP_SCORE,PROD_CARB_FTPRNT_EXP_SCORE,WATER_STRESS_SCORE,WATER_STRESS_EXP_SCORE,WATER_STRESS_MGMT_SCORE,BIODIV_LAND_USE_EXP_SCORE,TOXIC_EMISS_WSTE_EXP_SCORE,OPPS_CLN_TECH_EXP_SCORE,LABOR_MGMT_SCORE,LABOR_MGMT_WEIGHT,LABOR_MGMT_EXP_SCORE,LABOR_MGMT_MGMT_SCORE,HLTH_SAFETY_WEIGHT,HLTH_SAFETY_EXP_SCORE,HUMAN_CAPITAL_DEV_EXP_SCORE,HUMAN_CAPITAL_DEV_MGMT_SCORE,PROD_SFTY_QUALITY_EXP_SCORE,CHEM_SAFETY_EXP_SCORE,PRIVACY_DATA_SEC_SCORE,PRIVACY_DATA_SEC_EXP_SCORE,PRIVACY_DATA_SEC_MGMT_SCORE,CORP_GOVERNANCE_SCORE,CORRUPTION_INST_SCORE,CORRUPTION_INST_EXP_SCORE,CORRUPTION_INST_MGMT_SCORE,BUS_ETHICS_FRAUD_SCORE,BUS_ETHICS_FRAUD_MGMT_SCORE,ANTICOMP_PRACT_SCORE,ANTICOMP_PRACT_MGMT_SCORE,ACCOUNTING_PCTL_GLOBAL,ACCOUNTING_PCTL_HOME,BOARD_PCTL_GLOBAL,BOARD_PCTL_HOME,CORP_GOVERNANCE_QUARTILE,GOVERNANCE_PCTL_GLOBAL,GOVERNANCE_PCTL_HOME,OWNERSHIP_PCTL_GLOBAL,OWNERSHIP_PCTL_HOME,PAY_PCTL_GLOBAL,PAY_PCTL_HOME
NUFARM LIMITED,NUF,AU000000NUF3,AU,20181201,Specialty Chemicals,5.70,5.00,4.80,3.00,7.40,6.50,6.40,3.00,2.00,3.00,7.40,,6.50,4.20,3.80,6.60,6.40,5.00,4.40,5.30,8.60,3.40,,0.00,,,0.00,5.10,6.00,2.50,3.60,9.10,,,,7.40,,,,,,,,17,9,79,49,1,85,33,99,97,60,35
TOX FREE SOLUTIONS LIMITED,TOXXX,AU0000TOXXX8,AU,20181201,Commercial Services & Supplies,4.40,5.10,3.80,5.20,7.70,7.20,2.30,2.60,5.20,,7.70,,7.20,7.80,1.70,3.50,,6.90,,4.90,8.90,5.50,3.30,24.00,7.40,3.70,19.00,6.10,5.00,5.90,3.80,1.80,,,,7.70,,,,,,,,76,74,79,49,1,90,47,73,16,60,35
VILLAGE ROADSHOW LIMITED,VRL,AU000000VRL0,AU,20181201,Media,6.40,5.00,8.60,4.50,3.90,8.60,,,3.60,6.30,3.90,,8.60,2.70,1.40,1.50,,3.20,,2.00,3.20,0.00,,0.00,,,0.00,1.50,4.80,1.40,4.70,1.00,8.30,1.40,3.30,3.90,,,,,,,,76,73,9,1,4,16,1,36,3,38,11
AVEO GROUP,AOG,AU0000FKPXX1,AU,20181201,Real Estate Development & Diversified Activities,6.20,5.50,4.50,4.80,6.60,6.10,,,4.80,,6.90,6.30,6.10,3.80,2.60,2.70,,4.90,,2.50,2.50,2.10,,0.00,,,28.00,3.50,4.90,0.00,3.30,1.80,,,,6.90,6.30,5.20,4.50,,,,,15,7,76,44,1,76,18,99,97,38,11
CSR FINANCE LTD,,US12639EAA10,AU,20181201,Construction Materials,7.50,5.60,3.80,7.10,8.50,3.70,1.40,4.00,7.10,,8.50,,3.70,9.80,9.60,7.80,,5.60,,5.10,6.70,2.10,5.00,0.00,7.20,5.20,25.00,4.00,3.90,4.40,3.90,5.80,,,,8.50,,,,,,,,70,66,98,89,1,98,87,79,40,81,60
GENWORTH FINANCIAL MORTGAGE INSURANCE PTY LIMITED,,AU3FN0027983,AU,20181201,Life & Health Insurance,4.20,4.70,8.30,3.80,7.10,8.30,,,5.00,3.60,7.10,,7.70,0.70,0.10,0.60,,1.50,,1.00,1.60,0.00,,0.00,,,0.00,0.40,8.70,6.70,4.70,0.00,1.00,9.30,3.30,7.10,,,,,,,,67,68,100,100,2,87,95,47,76,43,28
CARSALES.COM LIMITED,CAR,AU000000CAR3,AU,20181201,Software & Services,5.70,4.30,7.60,3.20,6.20,7.60,,,1.30,4.70,6.20,,7.60,2.40,2.40,1.70,,2.90,,1.70,2.80,4.30,,0.00,,,0.00,0.40,9.00,3.30,2.60,0.80,4.70,9.00,6.70,6.20,,,,,,,,30,19,32,8,2,57,7,99,97,56,28
SEVEN GROUP HOLDINGS LIMITED,SVW,AU000000SVW5,AU,20181201,Trading Companies & Distributors,6.70,5.50,3.60,7.00,5.60,7.40,,,7.00,,5.30,6.00,7.40,3.10,1.50,5.10,,3.00,,2.90,2.60,0.20,,0.00,,,20.00,3.00,6.60,5.50,3.80,3.70,,,,5.30,6.00,4.90,3.90,,,,,10,4,38,9,3,39,3,43,4,81,60
NEXTDC LIMITED,NXT,AU000000NXT8,AU,20181201,Software & Services,5.40,4.50,6.70,2.90,7.80,6.70,,,2.10,3.60,7.80,,6.70,2.60,2.80,1.90,,2.80,,1.80,2.90,5.10,,0.00,,,0.00,0.40,8.30,3.40,2.30,0.90,3.60,9.20,5.80,7.80,,,,,,,,48,43,98,89,1,91,49,79,40,38,11
NUFARM AUSTRALIA LIMITED,,US67052NAA37,AU,20181201,Specialty Chemicals,5.70,5.00,4.80,3.00,7.40,6.50,6.40,3.00,2.00,3.00,7.40,,6.50,4.20,3.80,6.60,6.40,5.00,4.40,5.30,8.60,3.40,,0.00,,,0.00,5.10,6.00,2.50,3.60,9.10,,,,7.40,,,,,,,,17,9,79,49,1,85,33,99,97,60,35
STEADFAST GROUP LTD,SDF,AU000000SDF8,AU,20181201,Multi-Line Insurance & Brokerage,6.70,5.90,5.40,4.80,8.50,5.40,,,2.10,6.80,8.50,,7.00,0.00,0.00,0.90,,0.00,,0.00,0.00,0.00,,0.00,,,0.00,0.00,7.10,2.20,2.70,0.00,7.50,3.70,4.20,8.50,,,,,,,,70,66,90,70,1,98,86,99,97,81,60
PACT GROUP HOLDINGS LTD,PGH,AU000000PGH3,AU,20181201,Containers & Packaging,4.00,5.70,7.10,2.70,7.50,6.80,,7.40,4.70,0.00,7.50,,6.80,4.20,2.50,7.20,,4.00,,3.80,6.30,3.40,4.70,20.00,6.10,3.80,0.00,2.60,3.70,5.00,3.90,10.00,,,,7.50,,,,,,,,56,49,47,15,1,87,36,99,97,98,93
IPH Ltd,IPH,AU000000IPH9,AU,20181201,Professional Services,5.70,5.60,6.80,4.40,7.80,6.80,,,0.00,8.70,7.80,,6.80,2.20,0.30,0.70,,1.20,,2.60,0.00,0.00,,0.00,,,0.00,0.90,9.90,2.40,1.40,0.00,8.70,1.60,3.70,7.80,,,,,,,,78,76,64,27,1,92,52,91,55,92,77
OOH!MEDIA LIMITED,OML,AU000000OML6,AU,20181201,Media,8.40,6.60,8.30,5.90,7.60,8.30,,,1.80,10.00,7.60,,8.30,1.90,0.70,2.00,,2.90,,1.40,2.10,0.00,,0.00,,,0.00,1.40,8.50,3.30,4.20,0.00,10.00,2.50,5.80,7.60,,,,,,,,60,52,61,23,1,88,40,99,97,81,60
LINK ADMINISTRATION HOLDINGS LIMITED,LNK,AU000000LNK2,AU,20181201,Software & Services,7.30,5.60,7.00,4.30,8.00,7.00,,,1.20,7.30,8.00,,7.00,1.70,2.00,1.70,,2.70,,1.60,2.90,0.00,,0.00,,,0.00,0.40,8.30,2.50,3.00,0.90,7.30,6.40,6.70,8.00,,,,,,,,17,8,89,70,1,94,59,79,40,98,93
IDP Education Ltd,IEL,AU000000IEL5,AU,20181201,Diversified Consumer Services,7.70,5.30,7.00,4.10,8.00,7.00,,,2.50,4.70,8.00,,7.00,1.80,5.00,1.20,,1.30,,0.90,3.10,0.00,,0.00,,,0.00,1.00,7.50,3.00,4.30,1.20,5.30,5.90,4.20,8.00,,,,,,,,26,17,86,63,1,94,64,99,97,92,77
DOMAIN HOLDINGS AUSTRALIA LIMITED,DHG,AU000000DHG9,AU,20181201,Software & Services,8.40,5.40,6.80,5.10,6.00,6.80,,,2.00,7.50,6.00,,6.80,2.20,1.80,2.20,,4.20,,2.30,3.40,0.00,,0.00,,,0.00,1.50,5.50,0.50,2.90,1.30,7.50,0.90,2.50,6.00,,,,,,,,70,66,12,2,2,54,5,100,100,98,93
PLATINUM ASSET MANAGEMENT LTD,PTM,AU000000PTM6,AU,20181201,Asset Management & Custody Banks,3.10,4.40,7.00,3.50,6.40,7.00,,,0.90,5.00,6.40,,7.00,1.10,0.30,0.80,,2.30,,0.80,0.80,0.00,,0.00,,,0.00,0.20,9.00,2.90,2.50,0.00,3.70,7.50,4.20,6.40,,,,,,,,100,100,22,6,2,63,10,100,100,99,96
SUPER RETAIL GROUP LIMITED,SUL,AU000000SUL0,AU,20180101,Retail - Consumer Discretionary,5.6,4.7,3.1,4.7,7,3.3,,,2.80,7.00,7,,8.1,2.6,1.9,6.2,,4.2,,1.8,1.4,0.8,2.80,22.00,8.70,4.50,0,1.7,,,3.9,7.3,7.00,4.20,4.20,7,,,,,,,,45,40,73,47,1,83,42,95,98,59,50
HT&E LIMITED,HT1,AU000000HT18,AU,20180101,"Broadcasting, Cable & Satellite",6,5.6,8.3,4.6,5.9,8.3,,,4.60,,5.7,6.00,8.3,1.9,3,1.6,,2.6,,1.6,2.2,0,4.60,29.00,6.10,3.70,0,0.8,,,4.1,0,,,,5.7,6.00,4.70,3.70,,,,,3,1,73,47,2,58,10,95,98,55,40
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180101,Utilities,6.1,5.5,6.1,2.6,6.2,8.3,5.80,7.20,2.60,,6.2,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.7,4.6,,,,6.2,,,,,,,,78,81,56,25,2,69,20,95,98,42,14
JEMENA LIMITED,,US05257HAD35,AU,20180101,Utilities,5.4,5.4,5.3,4.1,7,5.4,6.00,6.10,4.10,,7,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,7,,,,,,,,100,100,77,52,1,83,45,95,98,35,8
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180101,Utilities,9.6,6.8,7.3,4.1,6.4,10,4.00,7.60,4.10,,6.4,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,6.4,,,,,,,,90,91,30,8,2,72,25,95,98,80,87
SGSP (AUSTRALIA) ASSETS PTY LTD,SASAC,XS1522968434,AU,20180101,Utilities,5.4,5.4,5.3,4.1,7,5.4,6.00,6.10,4.10,,7,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,7,,,,,,,,100,100,77,52,1,83,45,95,98,35,8
NINE ENTERTAINMENT CO. PTY LTD,,AU0000NECXX6,AU,20180101,"Broadcasting, Cable & Satellite",7.1,5.5,7,2.5,6.7,7,,,2.50,,7.1,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.1,6.30,5.00,4.30,,,,,56,51,82,61,1,84,46,95,98,45,21
NINE ENTERTAINMENT CO. HOLDINGS LIMITED,NEC,AU000000NEC4,AU,20180101,"Broadcasting, Cable & Satellite",7.1,5.5,7,2.5,6.7,7,,,2.50,,7.1,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.1,6.30,5.00,4.30,,,,,56,51,82,61,1,84,46,95,98,45,21
ORORA LIMITED,ORA,AU000000ORA8,AU,20180101,Containers & Packaging,5.1,5.6,5.5,4.5,7.7,6.3,4.70,6.20,4.60,4.40,7.7,,6.3,6.1,4.6,6.9,3.00,6.4,2.30,3.5,4.6,1,4.60,15.00,7.20,4.80,0,4,,,4.9,5.6,,,,7.7,,,,,,,,100,100,99,95,1,92,73,69,38,9,5
Asaleo Care Ltd,AHY,AU000000AHY8,AU,20180101,Household & Personal Products,3.3,4.1,5.3,2.3,6.2,4,6.50,3.30,2.80,0.90,6.2,,6.2,4.8,4.9,5.8,0.80,7.2,1.00,2.3,4.7,0,0.00,0.00,7.00,0.00,0,2.7,,,4.3,6.1,,,,6.2,,,,,,,,59,55,33,9,2,68,19,95,98,80,87
HT&E LIMITED,HT1,AU000000HT18,AU,20180201,"Broadcasting, Cable & Satellite",6,5.9,8.3,4.6,6.3,8.3,,,4.60,,6.7,6.00,8.3,1.9,3,1.6,,2.6,,1.6,2.2,0,4.60,29.00,6.10,3.70,0,0.8,,,4.1,0,,,,6.7,6.00,4.70,3.70,,,,,3,1,82,53,1,75,17,99,98,51,33
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180201,Utilities,6.1,5.6,6.1,2.6,6.5,8.3,5.80,7.20,2.60,,6.5,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.7,4.6,,,,6.5,,,,,,,,38,33,49,13,2,71,15,99,98,46,24
JEMENA LIMITED,,US05257HAD35,AU,20180201,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,73,2,63,77,99,99,18,35
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180201,Utilities,9.6,6.9,7.3,4.1,7.2,10,4.00,7.60,4.10,,7.2,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,7.2,,,,,,,,64,60,46,11,1,84,30,99,98,96,93
SGSP (AUSTRALIA) ASSETS PTY LTD,SASAC,XS1522968434,AU,20180201,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,73,2,63,77,99,99,18,35
NINE ENTERTAINMENT CO. PTY LTD,,AU0000NECXX6,AU,20180201,"Broadcasting, Cable & Satellite",7.1,5.5,7,2.5,6.7,7,,,2.50,,7.2,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.2,6.30,5.00,4.30,,,,,56,53,82,54,1,88,40,99,98,39,18
NINE ENTERTAINMENT CO. HOLDINGS LIMITED,NEC,AU000000NEC4,AU,20180201,"Broadcasting, Cable & Satellite",7.1,5.5,7,2.5,6.7,7,,,2.50,,7.2,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.2,6.30,5.00,4.30,,,,,56,53,82,54,1,88,40,99,98,39,18
ORORA LIMITED,ORA,AU000000ORA8,AU,20180201,Containers & Packaging,5.1,5.7,5.5,4.5,8.2,6.3,4.70,6.20,4.60,4.40,8.2,,6.3,6.1,4.6,6.9,3.00,6.4,2.30,3.5,4.6,1,4.60,15.00,7.20,4.80,0,4,,,4.9,5.6,,,,8.2,,,,,,,,48,46,99,95,1,93,59,78,39,39,18
Asaleo Care Ltd,AHY,AU000000AHY8,AU,20180201,Household & Personal Products,3.3,4.4,5.3,2.3,7.5,4,6.50,3.30,2.80,0.90,7.5,,6.2,4.8,4.9,5.8,0.80,7.2,1.00,2.3,4.7,0,0.00,0.00,7.00,0.00,0,2.7,,,4.3,6.1,,,,7.5,,,,,,,,63,60,56,20,1,89,41,99,98,96,93
RETAIL FOOD GROUP LIMITED,RFG,AU000000RFG3,AU,20180301,Restaurants,2.6,4.3,4.8,3.4,6.8,5.2,4.60,8.50,3.20,4.20,6.8,,5.2,3.8,3.3,4.3,2.30,5.7,1.00,3.6,2.8,0,3.20,23.00,7.00,3.20,0,3.1,,,4.3,3.8,,,,6.8,,,,,,,,2,0,85,63,2,77,19,99,98,57,42
HT&E LIMITED,HT1,AU000000HT18,AU,20180301,"Broadcasting, Cable & Satellite",6,5.9,8.3,4.6,6.3,8.3,,,4.60,,6.7,6.00,8.3,1.9,3,1.6,,2.6,,1.6,2.2,0,4.60,29.00,6.10,3.70,0,0.8,,,4.1,0,,,,6.7,6.00,4.70,3.70,,,,,3,1,82,53,1,74,16,99,98,47,28
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180301,Utilities,6.1,5.6,6.1,2.6,6.5,8.3,5.80,7.20,2.60,,6.5,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.7,4.6,,,,6.5,,,,,,,,38,35,49,13,2,69,13,99,98,43,20
JEMENA LIMITED,,US05257HAD35,AU,20180301,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,73,2,62,77,99,99,18,36
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180301,Utilities,9.6,6.9,7.3,4.1,7,10,4.00,7.60,4.10,,7,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,7,,,,,,,,63,64,46,11,1,80,25,99,98,80,71
SGSP (AUSTRALIA) ASSETS PTY LTD,SASAC,XS1522968434,AU,20180301,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,73,2,62,77,99,99,18,36
NINE ENTERTAINMENT CO. PTY LTD,,AU0000NECXX6,AU,20180301,"Broadcasting, Cable & Satellite",7.1,5.6,7,2.5,6.9,7,,,2.50,,7.6,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.6,6.30,5.00,4.30,,,,,55,53,82,53,1,91,49,99,98,47,28
NINE ENTERTAINMENT CO. HOLDINGS LIMITED,NEC,AU000000NEC4,AU,20180301,"Broadcasting, Cable & Satellite",7.1,5.6,7,2.5,6.9,7,,,2.50,,7.6,6.30,7,1.9,0.5,1.5,,2.6,,1.9,2.3,0,2.50,29.00,6.40,1.90,0,1.1,,,4.7,0,,,,7.6,6.30,5.00,4.30,,,,,55,53,82,53,1,91,49,99,98,47,28
ORORA LIMITED,ORA,AU000000ORA8,AU,20180301,Containers & Packaging,5.1,5.6,5.5,4.5,7.8,6.3,4.70,6.20,4.60,4.40,7.8,,6.3,6.1,4.6,6.9,3.00,6.4,2.30,3.5,4.6,1,4.60,15.00,7.20,4.80,0,4,,,4.9,5.6,,,,7.8,,,,,,,,48,47,99,95,1,93,58,78,40,37,13
Smartgroup Corporation Ltd,SIQ,AU000000SIQ4,AU,20180301,Commercial Services & Supplies,8,6.8,6.5,3.3,8.5,6.5,,,3.30,,8,9.00,6.5,2.5,1.8,1.5,,3,,2.7,5.6,0,3.30,28.00,9.20,5.50,0,0.7,,,2.2,0.1,,,,8,9.00,4.50,6.50,,,,,28,18,94,80,1,95,72,99,98,63,56
Asaleo Care Ltd,AHY,AU000000AHY8,AU,20180301,Household & Personal Products,3.3,4.4,5.3,2.3,7.5,4,6.50,3.30,2.80,0.90,7.5,,6.2,4.3,4.5,5.4,0.80,6.3,1.00,2.6,5.1,0,0.00,0.00,7.00,0.00,0,2.8,,,4.4,7.3,,,,7.5,,,,,,,,63,63,55,20,1,88,41,99,98,95,92
HT&E LIMITED,HT1,AU000000HT18,AU,20180401,"Broadcasting, Cable & Satellite",6,5.9,8.3,4.6,6.3,8.3,,,4.60,,6.7,6.00,8.3,1.9,2.8,1.8,,2.6,,1.6,2.2,0,4.60,29.00,6.10,3.70,0,0.8,,,4.3,0,,,,6.7,6.00,4.70,3.70,,,,,2,1,82,54,1,73,17,99,97,49,29
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180401,Utilities,6.1,5.6,6.1,2.6,6.5,8.3,5.80,7.20,2.60,,6.5,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.7,4.6,,,,6.5,,,,,,,,31,35,49,14,2,68,14,99,97,44,19
JEMENA LIMITED,,US05257HAD35,AU,20180401,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,74,2,60,78,99,99,19,37
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180401,Utilities,9.6,6.9,7.3,4.1,7,10,4.00,7.60,4.10,,7,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,7,,,,,,,,51,62,46,12,1,80,27,99,97,81,70
SGSP (AUSTRALIA) ASSETS PTY LTD,SASAC,XS1522968434,AU,20180401,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,74,2,60,78,99,99,19,37
DULUXGROUP LIMITED,DLX,AU000000DLX6,AU,20180401,Specialty Chemicals,6.4,5.4,5.3,3.7,7.8,6.4,4.60,5.00,2.20,3.70,7.8,,6.4,4.1,2.4,7,4.60,4.8,2.40,3.7,5.3,3.1,0.10,0.00,6.90,0.00,0,3.8,,,3.6,10,,,,7.8,,,,,,,,37,41,94,79,1,93,64,78,40,58,43
ORORA LIMITED,ORA,AU000000ORA8,AU,20180401,Containers & Packaging,5.1,5.6,5.5,4.5,7.8,6.3,4.70,6.20,4.60,4.40,7.8,,6.3,6.1,4.6,6.9,3.00,6.4,2.30,3.5,4.6,1,4.60,15.00,7.20,4.80,0,4,,,4.9,5.6,,,,7.8,,,,,,,,40,45,99,95,1,92,58,78,40,38,14
Smartgroup Corporation Ltd,SIQ,AU000000SIQ4,AU,20180401,Commercial Services & Supplies,8,6.8,6.5,3.3,8.5,6.5,,,3.30,,8,9.00,6.5,2.5,1.8,1.4,,3,,2.7,5.6,0,3.30,28.00,9.20,5.50,0,0.7,,,2.4,0.1,,,,8,9.00,4.50,6.50,,,,,23,18,94,79,1,94,70,99,97,64,56
Asaleo Care Ltd,AHY,AU000000AHY8,AU,20180401,Household & Personal Products,3.3,4.4,5.3,2.3,7.5,4,6.50,3.30,2.80,0.90,7.5,,6.2,4.3,4.5,5.4,0.80,6.3,1.00,2.6,5.1,0,0.00,0.00,7.00,0.00,0,2.8,,,4.4,7.3,,,,7.5,,,,,,,,51,61,55,22,1,88,43,99,97,95,91
HT&E LIMITED,HT1,AU000000HT18,AU,20180501,"Broadcasting, Cable & Satellite",6,5.9,8.3,4.6,6.3,8.3,,,4.60,,6.7,6.00,8.3,1.9,2.8,1.8,,2.6,,1.6,2.2,0,4.60,29.00,6.10,3.70,0,0.8,,,4.3,0,,,,6.7,6.00,4.70,3.70,,,,,3,1,82,54,1,74,18,99,98,49,31
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180501,Utilities,6.1,5.6,6.1,2.6,6.5,8.3,5.80,7.20,2.60,,6.5,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.7,4.6,,,,6.5,,,,,,,,38,35,49,13,2,70,14,99,98,44,22
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180501,Utilities,9.6,6.8,7.3,4.1,6.9,10,4.00,7.60,4.10,,6.9,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,6.9,,,,,,,,64,62,43,10,1,78,25,99,98,81,73
SGSP (AUSTRALIA) ASSETS PTY LTD,SASAC,XS1522968434,AU,20180501,Utilities,5.4,5.3,5.3,4.1,6.2,5.4,6.00,6.10,4.10,,6.2,,5.4,3.6,5.3,3,7.70,2,2.70,6.8,4,2.5,,0.00,,,0,3,7.20,4.30,3.8,2.8,,,,6.2,,,,,,,,100,100,49,74,2,63,78,99,99,18,36
ORORA LIMITED,ORA,AU000000ORA8,AU,20180501,Containers & Packaging,5.1,5.6,5.6,4.5,7.8,6.4,4.70,6.20,4.60,4.40,7.8,,6.4,6.1,4.6,6.9,3.00,6.4,2.30,3.5,4.6,1,4.60,15.00,7.20,4.80,0,4,,,4.9,5.6,,,,7.8,,,,,,,,48,46,99,95,1,92,58,79,41,38,15
Asaleo Care Ltd,AHY,AU000000AHY8,AU,20180501,Household & Personal Products,3.3,4.3,5.3,2.3,7.4,4,6.50,3.30,2.80,0.90,7.4,,6.2,4.3,4.5,5.4,0.80,6.3,1.00,2.6,5.1,0,0.00,0.00,7.00,0.00,0,2.8,,,4.4,7.3,,,,7.4,,,,,,,,64,61,57,24,1,87,40,99,98,81,73
AUSTRALIAN AGRICULTURAL COMPANY LIMITED,AAC,AU000000AAC9,AU,20180601,Food Products,3.9,3.9,1.7,4.5,7.7,0,2.50,,3.20,5.70,7.7,,4.8,5.2,2.6,10,3.00,7.7,3.70,5.7,3.6,0,,0.00,,,12,7.3,2.90,0.00,5.2,5.3,,,,7.7,,,,,,,,36,26,88,68,1,91,55,99,97,48,32
Select Harvests Ltd,SHV,AU000000SHV6,AU,20180601,Food Products,6.4,4.7,3.5,5.2,7.6,4.4,3.20,8.30,5.20,,7.6,,4.4,6.3,6.3,6,3.30,6.2,2.50,7.5,3,0,,0.00,,,22,6.6,3.20,0.00,5.5,5.4,,,,7.6,,,,,,,,34,24,97,89,1,90,52,78,40,42,21
SPARK INFRASTRUCTURE GROUP,SKI,AU0000SKIXX9,AU,20180601,Utilities,6.1,5.7,6.1,2.6,6.9,8.3,5.80,7.20,2.60,,6.9,,8.3,1.2,7.7,3.7,6.00,0,1.00,5.2,3.6,5,,0.00,,,0,3.3,7.30,2.90,3.5,4.6,,,,6.9,,,,,,,,32,21,65,28,1,78,23,99,97,43,21
INFIGEN ENERGY LIMITED,IFN,AU0000IFNXX0,AU,20180601,Utilities,9.6,6.8,7.3,4.1,6.9,10,4.00,7.60,4.10,,6.9,,10,0,7.7,3.7,4.00,4.9,1.90,3.5,2.1,5,,0.00,,,0,3.3,7.30,4.40,2.8,4.6,,,,6.9,,,,,,,,60,50,41,11,1,76,19,99,97,79,71
